4,2.10164,29733,81377,-1,-1,-1,-1,-1,-1
5,14.8257,57509,318007,-1,-1,-1,-1,-1,-1
6,0.209748,57509,318007,0,0.242687,3.14159,2.51573,1e+50,1.57229e+45
8,7.23275,9266,55760,0,0.410907,3.14159,2.21746,6.29008e+10,2.24212e+06
7,0.0900541,16056,90129,0,0.503881,3.14159,2.11819,6.29008e+10,2.03015e+06
8,1.25798,10315,61290,0,0.442669,3.14159,2.17937,6.29008e+10,2.03981e+06
9,0.66396,10315,57231,6.93184e-07,0.482858,3.14159,2.10728,34800.5,13.3396
10,0.730011,10315,57231,6.97336e-07,0.501993,3.14159,2.1108,34706.3,8.98182
7,0.0598593,13246,70272,6.97336e-07,0.543767,3.14159,2.06791,34706.3,8.11416
8,1.45381,9482,52507,6.97336e-07,0.524483,3.14159,2.08466,34706.3,7.82816
9,0.408685,9482,52170,0.00191614,0.531303,3.13754,2.06913,197.009,6.92818
10,0.544671,9482,52170,0.00191614,0.542721,3.13754,2.06262,197.009,6.70437
7,0.04599,11184,59002,0.00191614,0.56581,3.13754,2.03875,197.009,6.41647
8,0.861885,9372,51540,0.00191614,0.546185,3.13754,2.05982,197.009,6.66726
9,0.328822,9372,51415,0.00191614,0.549224,3.13754,2.05304,197.009,6.59008
10,0.500027,9372,51415,0.00191614,0.555096,3.13754,2.04775,197.009,6.5042
7,0.0406395,10705,56454,0.00191614,0.571757,3.13754,2.02942,197.009,6.29914
8,0.777961,9356,51298,0.00191614,0.555575,3.13754,2.04684,197.009,6.49474
9,0.301117,9356,51262,0.00191614,0.557024,3.13754,2.04333,197.009,6.46192
10,0.489562,9356,51262,0.00191614,0.560619,3.13754,2.03937,197.009,6.41815
11,0.0293856,-1,-1,-1,-1,-1,-1,-1,-1
7,0.0748559,14544,76731,0.00191614,0.587833,3.13754,1.99938,197.009,6.04097
8,0.974378,10650,58580,0.00191614,0.582377,3.13754,2.01698,197.009,6.00487
9,0.409409,10650,58612,0.00191614,0.587338,3.13754,2.00365,197.009,5.88264
10,0.545714,10650,58612,0.00191614,0.601014,3.13754,1.99122,197.009,5.75408
7,0.056258,12576,66609,0.00191614,0.616157,3.13754,1.9749,197.009,5.58376
8,0.957235,10604,58388,0.00191614,0.599873,3.13754,1.99253,197.009,5.75396
9,0.442357,10604,58424,0.00191614,0.601951,3.13754,1.98666,197.009,5.70765
10,0.516847,10604,58424,0.00191614,0.608177,3.13754,1.98061,197.009,5.64887
7,0.0546975,12176,64632,0.00191614,0.620971,3.13754,1.96656,197.009,5.51097
8,0.913032,10581,58274,0.00191614,0.606933,3.13754,1.98198,197.009,5.65454
9,0.398652,10581,58289,0.00191614,0.607743,3.13754,1.97983,197.009,5.63414
10,0.510451,10581,58289,0.00191614,0.61184,3.13754,1.9752,197.009,5.60236
11,0.0460817,-1,-1,-1,-1,-1,-1,-1,-1
7,0.126018,17720,94114,0.00191614,0.61792,3.13754,1.96421,197.009,5.42232
8,1.3622,12386,68767,0.00191614,0.627707,3.13754,1.95793,197.009,5.2739
9,0.552453,12386,68796,0.00191614,0.635216,3.13754,1.93919,197.009,5.15373
10,0.592638,12386,68796,0.00191614,0.652252,3.13754,1.92324,197.009,5.01687
7,0.0644355,14737,78879,0.00191614,0.660939,3.13754,1.91539,197.009,4.93742
8,1.01606,12367,68658,0.00191614,0.652399,3.13754,1.92295,197.009,5.01071
9,0.525391,12367,68719,0.00191614,0.654316,3.13754,1.91707,197.009,4.96992
10,0.606519,12367,68719,0.00191614,0.661764,3.13754,1.90836,197.009,4.90995
7,0.0631975,14044,75483,0.00191614,0.667258,3.13754,1.90438,197.009,4.86358
8,0.903763,12306,68451,0.00191614,0.660274,3.13754,1.9103,197.009,4.91793
9,0.497653,12306,68459,0.00191614,0.661179,3.13754,1.90721,197.009,4.89994
10,0.571203,12306,68459,0.00191614,0.665024,3.13754,1.90302,197.009,4.87076
11,0.0460726,-1,-1,-1,-1,-1,-1,-1,-1
7,0.200771,26986,144289,0.00191614,0.659909,3.08635,1.91578,223.406,4.88099
8,1.66045,16786,94022,0.0258014,0.682918,3.08635,1.88947,35.015,4.5853
9,0.814725,16786,94265,0.0332514,0.688458,3.08635,1.87444,34.6766,4.50378
10,0.812397,16786,94265,0.0332514,0.716518,3.0854,1.84628,34.6766,4.33555
7,0.130079,21383,115329,0.0332514,0.716262,3.0854,1.85098,34.6766,4.35398
8,1.20836,16705,93870,0.0332514,0.715827,3.0854,1.84504,34.6766,4.32849
9,0.777679,16705,93947,0.0359354,0.717478,3.0854,1.84034,30.6537,4.30596
10,0.754861,16705,93947,0.0359354,0.728973,3.0854,1.82706,30.6537,4.24086
7,0.0973259,19931,108144,0.0359354,0.728015,3.0854,1.83245,30.6537,4.259
8,1.0178,16655,93701,0.0359354,0.727402,3.0854,1.82797,30.6537,4.24748
9,0.664809,16655,93744,0.0359354,0.72805,3.0854,1.82579,30.6537,4.23837
10,0.738817,16655,93744,0.0359354,0.734242,3.0854,1.81849,30.6537,4.20468
11,0.0552807,-1,-1,-1,-1,-1,-1,-1,-1
